request_id,mol_id,canonical_smiles,isomeric_smiles,program,method_family,theory_level,basis_set,solvation_model,status,recommended_next_action,notes
qreq_def8e943eb41259f,mol_uprnfyzhnrlfsi-uhfffaoysa-n,N#CSC(F)(F)C(=C(F)F)C(F)(F)F,N#CSC(F)(F)C(=C(F)F)C(F)(F)F,xtb,semiempirical,GFN2-xTB,,gas_phase,completed,run_quantum,request only; build never fabricates quantum results; selected from active_learning_queue queue_entry_id=alq_694b4e6c86a279792244 priority_score=0.755667; completed quantum pilot results already ingested
qreq_569f3be3344f9780,mol_bomcsiyojpltmg-owojbtedsa-n,FC(=C(F)C(F)(F)C(F)(F)Cl)C(F)(F)F,F/C(=C(/F)C(F)(F)C(F)(F)Cl)C(F)(F)F,xtb,semiempirical,GFN2-xTB,,gas_phase,completed,run_quantum,request only; build never fabricates quantum results; selected from active_learning_queue queue_entry_id=alq_b9144eb08cc56a3b6e8b priority_score=0.755333; completed quantum pilot results already ingested
qreq_3e558d9dda6baa66,mol_dadafcfjdztokm-owojbtedsa-n,FC(=C(Cl)C(F)(F)F)C(F)(F)C(F)(F)F,F/C(=C(/Cl)C(F)(F)F)C(F)(F)C(F)(F)F,xtb,semiempirical,GFN2-xTB,,gas_phase,completed,run_quantum,request only; build never fabricates quantum results; selected from active_learning_queue queue_entry_id=alq_dab59128ea7e6d7aeb6f priority_score=0.755333; completed quantum pilot results already ingested
qreq_b1fdb585068e80e4,mol_qtmuescbcjtsib-owojbtedsa-n,FC(Cl)=C(Cl)C(F)(F)C(F)(F)C(F)(F)F,F/C(Cl)=C(/Cl)C(F)(F)C(F)(F)C(F)(F)F,xtb,semiempirical,GFN2-xTB,,gas_phase,completed,run_quantum,request only; build never fabricates quantum results; selected from active_learning_queue queue_entry_id=alq_a94a21bfe43c7f8713d6 priority_score=0.755333; completed quantum pilot results already ingested
qreq_e132ce5ee096dba4,mol_sflktuopekbfcc-owojbtedsa-n,FC(Cl)=C(F)C(F)(F)C(F)(F)C(F)(F)F,F/C(Cl)=C(/F)C(F)(F)C(F)(F)C(F)(F)F,xtb,semiempirical,GFN2-xTB,,gas_phase,completed,run_quantum,request only; build never fabricates quantum results; selected from active_learning_queue queue_entry_id=alq_54ae0d809cfae75ae039 priority_score=0.755333; completed quantum pilot results already ingested
qreq_d4b3daeef647ce93,mol_sflktuopekbfcc-uphrsurjsa-n,FC(Cl)=C(F)C(F)(F)C(F)(F)C(F)(F)F,F/C(Cl)=C(\F)C(F)(F)C(F)(F)C(F)(F)F,xtb,semiempirical,GFN2-xTB,,gas_phase,completed,run_quantum,request only; build never fabricates quantum results; selected from active_learning_queue queue_entry_id=alq_959270262f6130697ff6 priority_score=0.755333; completed quantum pilot results already ingested
qreq_bed017ecdc138746,mol_srgsjlvknjncde-uhfffaoysa-n,FC(F)=C(Cl)C(F)(Cl)C(F)(F)C(F)(F)F,FC(F)=C(Cl)C(F)(Cl)C(F)(F)C(F)(F)F,xtb,semiempirical,GFN2-xTB,,gas_phase,completed,run_quantum,request only; build never fabricates quantum results; selected from active_learning_queue queue_entry_id=alq_3d0150f7fe5cdd679ba7 priority_score=0.755333; completed quantum pilot results already ingested
qreq_0779dbd0f94a765a,mol_tzzablhbgcxdtj-owojbtedsa-n,FC(=C(Cl)C(F)(F)C(F)(F)F)C(F)(F)F,F/C(=C(/Cl)C(F)(F)C(F)(F)F)C(F)(F)F,xtb,semiempirical,GFN2-xTB,,gas_phase,completed,run_quantum,request only; build never fabricates quantum results; selected from active_learning_queue queue_entry_id=alq_cb07d38a1c2103bbe0d8 priority_score=0.755333; completed quantum pilot results already ingested
qreq_6e109bd6e1b493ee,mol_tzzablhbgcxdtj-uphrsurjsa-n,FC(=C(Cl)C(F)(F)C(F)(F)F)C(F)(F)F,F/C(=C(\Cl)C(F)(F)C(F)(F)F)C(F)(F)F,xtb,semiempirical,GFN2-xTB,,gas_phase,completed,run_quantum,request only; build never fabricates quantum results; selected from active_learning_queue queue_entry_id=alq_3d1fbfc8e3eae4b5e67e priority_score=0.755333; completed quantum pilot results already ingested
qreq_b48b6bf17bb890c2,mol_vowxvirsqbszcd-uhfffaoysa-n,FC(F)=C(F)C(F)(F)C(F)(Cl)C(F)(F)Cl,FC(F)=C(F)C(F)(F)C(F)(Cl)C(F)(F)Cl,xtb,semiempirical,GFN2-xTB,,gas_phase,completed,run_quantum,request only; build never fabricates quantum results; selected from active_learning_queue queue_entry_id=alq_cba58dcfc901e3e7192a priority_score=0.755333; completed quantum pilot results already ingested
qreq_0e9a6b2081b62b6d,mol_vvmqlakdfblchb-owojbtedsa-n,FC(=C(F)C(F)(F)C(F)(F)F)C(F)(F)F,F/C(=C(/F)C(F)(F)C(F)(F)F)C(F)(F)F,xtb,semiempirical,GFN2-xTB,,gas_phase,completed,run_quantum,request only; build never fabricates quantum results; selected from active_learning_queue queue_entry_id=alq_80bf87ea71e5a526a7cc priority_score=0.755333; completed quantum pilot results already ingested
qreq_456efc632a0b07d8,mol_vvmqlakdfblchb-uphrsurjsa-n,FC(=C(F)C(F)(F)C(F)(F)F)C(F)(F)F,F/C(=C(\F)C(F)(F)C(F)(F)F)C(F)(F)F,xtb,semiempirical,GFN2-xTB,,gas_phase,completed,run_quantum,request only; build never fabricates quantum results; selected from active_learning_queue queue_entry_id=alq_109632386aac2b40e2eb priority_score=0.755333; completed quantum pilot results already ingested
qreq_04102029d1555c31,mol_wpxcvfzytxxsra-uhfffaoysa-n,FC(F)=C(C(F)(F)F)C(F)(Cl)C(F)(F)Cl,FC(F)=C(C(F)(F)F)C(F)(Cl)C(F)(F)Cl,xtb,semiempirical,GFN2-xTB,,gas_phase,completed,run_quantum,request only; build never fabricates quantum results; selected from active_learning_queue queue_entry_id=alq_2052d3668ebffd253948 priority_score=0.755333; completed quantum pilot results already ingested
qreq_99429ba552adbb71,mol_ydycbrduvscrav-owojbtedsa-n,FC(F)(F)C(Cl)=C(Cl)C(F)(F)C(F)(F)F,FC(F)(F)/C(Cl)=C(\Cl)C(F)(F)C(F)(F)F,xtb,semiempirical,GFN2-xTB,,gas_phase,completed,run_quantum,request only; build never fabricates quantum results; selected from active_learning_queue queue_entry_id=alq_0cb471821604359de151 priority_score=0.755333; completed quantum pilot results already ingested
qreq_6a85df2159aac445,mol_aeaipekkskmlqs-uhfffaoysa-n,FC(F)(F)C(Br)=CC(F)(F)C(F)(F)F,FC(F)(F)C(Br)=CC(F)(F)C(F)(F)F,xtb,semiempirical,GFN2-xTB,,gas_phase,completed,run_quantum,request only; build never fabricates quantum results; selected from active_learning_queue queue_entry_id=alq_f93dc897c0182bd988ec priority_score=0.755; completed quantum pilot results already ingested
qreq_43cfef83be5eed28,mol_cchwgpnqonfksv-uhfffaoysa-n,FC(=C(F)C(F)(F)C(F)(F)F)C(F)F,FC(=C(F)C(F)(F)C(F)(F)F)C(F)F,xtb,semiempirical,GFN2-xTB,,gas_phase,completed,run_quantum,request only; build never fabricates quantum results; selected from active_learning_queue queue_entry_id=alq_047f64d9dd09cd205e60 priority_score=0.755; completed quantum pilot results already ingested
qreq_d2d23e1306fe6de1,mol_cuxhzrrxshlsaz-uhfffaoysa-n,FC(=C(C(F)(F)F)C(F)(F)F)C(F)F,FC(=C(C(F)(F)F)C(F)(F)F)C(F)F,xtb,semiempirical,GFN2-xTB,,gas_phase,completed,run_quantum,request only; build never fabricates quantum results; selected from active_learning_queue queue_entry_id=alq_c97dcd41823438346983 priority_score=0.755; completed quantum pilot results already ingested
qreq_02f7e58c0c7dd2b8,mol_dafsrghzdwbzkc-uhfffaoysa-n,FC(=CC(F)(F)C(F)(F)F)C(F)(F)F,FC(=CC(F)(F)C(F)(F)F)C(F)(F)F,xtb,semiempirical,GFN2-xTB,,gas_phase,completed,run_quantum,request only; build never fabricates quantum results; selected from active_learning_queue queue_entry_id=alq_1610e862eeb2cbf9395d priority_score=0.755; completed quantum pilot results already ingested
qreq_106e1ebebdfa53c6,mol_dqxnkolpoiczkz-uhfffaoysa-n,FC=C(F)C(F)(C(F)(F)F)C(F)(F)F,FC=C(F)C(F)(C(F)(F)F)C(F)(F)F,xtb,semiempirical,GFN2-xTB,,gas_phase,completed,run_quantum,request only; build never fabricates quantum results; selected from active_learning_queue queue_entry_id=alq_ac06b498522a12f26385 priority_score=0.755; completed quantum pilot results already ingested
qreq_ad67343772bc981f,mol_dycpghwhicoylv-uhfffaoysa-n,FC(F)(F)C=C(C(F)(F)F)C(F)(F)Cl,FC(F)(F)C=C(C(F)(F)F)C(F)(F)Cl,xtb,semiempirical,GFN2-xTB,,gas_phase,completed,run_quantum,request only; build never fabricates quantum results; selected from active_learning_queue queue_entry_id=alq_81a362eaa3c41c701e6e priority_score=0.755; completed quantum pilot results already ingested
qreq_b62e97d8406ad4d4,mol_fpoablavzdllgk-uhfffaoysa-n,FC(F)C(F)(F)C(Cl)=C(Cl)C(F)(F)F,FC(F)C(F)(F)C(Cl)=C(Cl)C(F)(F)F,xtb,semiempirical,GFN2-xTB,,gas_phase,completed,run_quantum,request only; build never fabricates quantum results; selected from active_learning_queue queue_entry_id=alq_744f524a22210c6d6bc5 priority_score=0.755; completed quantum pilot results already ingested
qreq_774737b1fa6775cd,mol_hshailbkipodry-uhfffaoysa-n,FC(F)=C(F)C(C(F)(F)F)C(F)(F)F,FC(F)=C(F)C(C(F)(F)F)C(F)(F)F,xtb,semiempirical,GFN2-xTB,,gas_phase,completed,run_quantum,request only; build never fabricates quantum results; selected from active_learning_queue queue_entry_id=alq_3003096d86afa73f7883 priority_score=0.755; completed quantum pilot results already ingested
qreq_33205892cb7133c8,mol_kbuajgqtvqslhw-uhfffaoysa-n,FC(F)(F)C(F)(F)C(F)(F)C=C(Cl)Cl,FC(F)(F)C(F)(F)C(F)(F)C=C(Cl)Cl,xtb,semiempirical,GFN2-xTB,,gas_phase,completed,run_quantum,request only; build never fabricates quantum results; selected from active_learning_queue queue_entry_id=alq_188e805be25640bae34b priority_score=0.755; completed quantum pilot results already ingested
qreq_623bb2ec63010c98,mol_ldczuvzjfvefrd-uhfffaoysa-n,F[C](F)C(F)(F)C(F)(F)C(F)=C(F)F,F[C](F)C(F)(F)C(F)(F)C(F)=C(F)F,xtb,semiempirical,GFN2-xTB,,gas_phase,completed,run_quantum,request only; build never fabricates quantum results; selected from active_learning_queue queue_entry_id=alq_599c5334847d3aff0805 priority_score=0.755; completed quantum pilot results already ingested
qreq_5dcd0c3958a42e9a,mol_mlguvwzbcnsdjx-uhfffaoysa-n,FC(=CCl)C(F)(F)C(F)(F)C(F)(F)F,FC(=CCl)C(F)(F)C(F)(F)C(F)(F)F,xtb,semiempirical,GFN2-xTB,,gas_phase,completed,run_quantum,request only; build never fabricates quantum results; selected from active_learning_queue queue_entry_id=alq_e487d78af60195ef039a priority_score=0.755; completed quantum pilot results already ingested
qreq_6f758b07bdf798ff,mol_mrzsibdwxmhmhf-uhfffaoysa-n,FC(=C(F)C(F)(F)C(F)F)C(F)(F)F,FC(=C(F)C(F)(F)C(F)F)C(F)(F)F,xtb,semiempirical,GFN2-xTB,,gas_phase,completed,run_quantum,request only; build never fabricates quantum results; selected from active_learning_queue queue_entry_id=alq_1ebe56463daa9640e863 priority_score=0.755; completed quantum pilot results already ingested
qreq_59dc3263e4b3ec47,mol_mzpzbrbiebbnia-uhfffaoysa-n,FC(=CC(F)(F)F)C(F)(F)C(F)(F)F,FC(=CC(F)(F)F)C(F)(F)C(F)(F)F,xtb,semiempirical,GFN2-xTB,,gas_phase,completed,run_quantum,request only; build never fabricates quantum results; selected from active_learning_queue queue_entry_id=alq_1db2d85062c7ce49fd89 priority_score=0.755; completed quantum pilot results already ingested
qreq_55ffa3b4f78a4c06,mol_nrwxkfnycvgvgp-uhfffaoysa-n,FC(F)=CC(F)(F)C(F)(F)C(F)(F)F,FC(F)=CC(F)(F)C(F)(F)C(F)(F)F,xtb,semiempirical,GFN2-xTB,,gas_phase,completed,run_quantum,request only; build never fabricates quantum results; selected from active_learning_queue queue_entry_id=alq_f31f74d3711c99b15059 priority_score=0.755; completed quantum pilot results already ingested
qreq_965bbbd8469f10b2,mol_nvowobyyznhqpo-uhfffaoysa-n,FC(F)=CC(F)(F)C(F)(F)C(F)(F)Br,FC(F)=CC(F)(F)C(F)(F)C(F)(F)Br,xtb,semiempirical,GFN2-xTB,,gas_phase,completed,run_quantum,request only; build never fabricates quantum results; selected from active_learning_queue queue_entry_id=alq_3f2a06ce062a5a05f26c priority_score=0.755; completed quantum pilot results already ingested
qreq_86fee5633ed7f1ba,mol_paizpjbdzifpks-uhfffaoysa-n,O=C(OS(=O)(=O)F)C(=C(F)F)C(F)(F)F,O=C(OS(=O)(=O)F)C(=C(F)F)C(F)(F)F,xtb,semiempirical,GFN2-xTB,,gas_phase,completed,run_quantum,request only; build never fabricates quantum results; selected from active_learning_queue queue_entry_id=alq_336a52dcefc5e97fe24e priority_score=0.755; completed quantum pilot results already ingested
qreq_4c1a6490fcb21d49,mol_qasfocqslhvfph-uhfffaoysa-n,FC(=C(Br)C(F)F)C(F)(F)C(F)(F)F,FC(=C(Br)C(F)F)C(F)(F)C(F)(F)F,xtb,semiempirical,GFN2-xTB,,gas_phase,completed,run_quantum,request only; build never fabricates quantum results; selected from active_learning_queue queue_entry_id=alq_93909d5eb6a0b35e2f2c priority_score=0.755; completed quantum pilot results already ingested
qreq_9c8cc02c50d92acf,mol_rpnsdqoebzewhq-uhfffaoysa-n,FC(Cl)=C(Cl)C(F)(F)C(F)(F)C(F)F,FC(Cl)=C(Cl)C(F)(F)C(F)(F)C(F)F,xtb,semiempirical,GFN2-xTB,,gas_phase,completed,run_quantum,request only; build never fabricates quantum results; selected from active_learning_queue queue_entry_id=alq_c9bfc11cb3912a757e77 priority_score=0.755; completed quantum pilot results already ingested
qreq_553e269d9911f9e9,mol_rvdiripxqvmqqa-uhfffaoysa-n,FC(F)=C(C(F)(F)F)C(F)(F)C(F)F,FC(F)=C(C(F)(F)F)C(F)(F)C(F)F,xtb,semiempirical,GFN2-xTB,,gas_phase,completed,run_quantum,request only; build never fabricates quantum results; selected from active_learning_queue queue_entry_id=alq_fc430ac650ed4faec101 priority_score=0.755; completed quantum pilot results already ingested
qreq_e12cb8ceb3a648a3,mol_swblzsbwuawopt-uhfffaoysa-n,FC(F)(F)C=C(Br)C(F)(F)C(F)(F)F,FC(F)(F)C=C(Br)C(F)(F)C(F)(F)F,xtb,semiempirical,GFN2-xTB,,gas_phase,completed,run_quantum,request only; build never fabricates quantum results; selected from active_learning_queue queue_entry_id=alq_82693c4ebc6ff2d9c284 priority_score=0.755; completed quantum pilot results already ingested
qreq_1f1b50bcd38d4cdf,mol_udlsjlbliosnhv-uhfffaoysa-n,FC(F)=CC(F)(C(F)(F)F)C(F)(F)F,FC(F)=CC(F)(C(F)(F)F)C(F)(F)F,xtb,semiempirical,GFN2-xTB,,gas_phase,completed,run_quantum,request only; build never fabricates quantum results; selected from active_learning_queue queue_entry_id=alq_897fbbfa4028a8f3a8de priority_score=0.755; completed quantum pilot results already ingested
qreq_652ea0877c8ec6ec,mol_viypdzhrqbbyth-uhfffaoysa-n,FC(F)(F)C=C(Cl)C(F)(F)C(F)(F)F,FC(F)(F)C=C(Cl)C(F)(F)C(F)(F)F,xtb,semiempirical,GFN2-xTB,,gas_phase,completed,run_quantum,request only; build never fabricates quantum results; selected from active_learning_queue queue_entry_id=alq_63e02205242c1beabb51 priority_score=0.755; completed quantum pilot results already ingested
qreq_741db88a37462071,mol_vvtgwiontxcwpe-uhfffaoysa-n,FC(F)(F)C(Cl)=CC(F)(F)C(F)(F)F,FC(F)(F)C(Cl)=CC(F)(F)C(F)(F)F,xtb,semiempirical,GFN2-xTB,,gas_phase,completed,run_quantum,request only; build never fabricates quantum results; selected from active_learning_queue queue_entry_id=alq_a0d0ef34f35103592fd5 priority_score=0.755; completed quantum pilot results already ingested
qreq_9263e52fe8a9c807,mol_xihzpmiiuzsvfy-uhfffaoysa-n,FC(F)=C(F)C(F)(F)C(F)(F)C(F)F,FC(F)=C(F)C(F)(F)C(F)(F)C(F)F,xtb,semiempirical,GFN2-xTB,,gas_phase,completed,run_quantum,request only; build never fabricates quantum results; selected from active_learning_queue queue_entry_id=alq_ca519e8ea177e9694ce9 priority_score=0.755; completed quantum pilot results already ingested
qreq_6d84ced39b1abc70,mol_yaqxnchhasylca-uhfffaoysa-n,FC=C(F)C(F)(F)C(F)(F)C(F)(F)F,FC=C(F)C(F)(F)C(F)(F)C(F)(F)F,xtb,semiempirical,GFN2-xTB,,gas_phase,completed,run_quantum,request only; build never fabricates quantum results; selected from active_learning_queue queue_entry_id=alq_d03e104b96775f613f8b priority_score=0.755; completed quantum pilot results already ingested
qreq_7ae56ba7d1f4a1f5,mol_zbkirwgfflbfdx-uhfffaoysa-n,FC(F)(F)C=C(C(F)(F)F)C(F)(F)F,FC(F)(F)C=C(C(F)(F)F)C(F)(F)F,xtb,semiempirical,GFN2-xTB,,gas_phase,completed,run_quantum,request only; build never fabricates quantum results; selected from active_learning_queue queue_entry_id=alq_423bb15141549b4d8ab9 priority_score=0.755; completed quantum pilot results already ingested
qreq_c79451b902fcd151,mol_zfdicagntobaoy-uhfffaoysa-n,FC(Cl)=C(F)C(F)(F)C(F)(F)C(F)F,FC(Cl)=C(F)C(F)(F)C(F)(F)C(F)F,xtb,semiempirical,GFN2-xTB,,gas_phase,completed,run_quantum,request only; build never fabricates quantum results; selected from active_learning_queue queue_entry_id=alq_be44e26058775e2f4f93 priority_score=0.755; completed quantum pilot results already ingested
qreq_70ef3bac7cb6e453,mol_zgmdgjgyidxfpi-uhfffaoysa-n,FC(F)(Br)C=C(C(F)(F)F)C(F)(F)F,FC(F)(Br)C=C(C(F)(F)F)C(F)(F)F,xtb,semiempirical,GFN2-xTB,,gas_phase,completed,run_quantum,request only; build never fabricates quantum results; selected from active_learning_queue queue_entry_id=alq_4f330e5e9f77561ece88 priority_score=0.755; completed quantum pilot results already ingested
qreq_68081677664e5ba5,mol_iexdkbkvfbmhka-uhfffaoysa-n,N#CC(C#N)=COS(=O)(=O)C(F)(F)F,N#CC(C#N)=COS(=O)(=O)C(F)(F)F,xtb,semiempirical,GFN2-xTB,,gas_phase,completed,run_quantum,request only; build never fabricates quantum results; selected from active_learning_queue queue_entry_id=alq_35d937e394cbdf1b227c priority_score=0.754333; completed quantum pilot results already ingested
qreq_7fd6327deaa3fc99,mol_ptparavjbvihoh-uhfffaoysa-n,[O]C(=C=O)C(F)(F)C(F)(F)C(F)(F)F,[O]C(=C=O)C(F)(F)C(F)(F)C(F)(F)F,xtb,semiempirical,GFN2-xTB,,gas_phase,completed,run_quantum,request only; build never fabricates quantum results; selected from active_learning_queue queue_entry_id=alq_70050138b9f86040adeb priority_score=0.754333; completed quantum pilot results already ingested
qreq_efa3c4203a1744e9,mol_axdqudhoowdfde-uhfffaoysa-n,FC(Cl)=C(F)C(F)=C(F)C(F)=C(F)Cl,FC(Cl)=C(F)C(F)=C(F)C(F)=C(F)Cl,xtb,semiempirical,GFN2-xTB,,gas_phase,completed,run_quantum,request only; build never fabricates quantum results; selected from active_learning_queue queue_entry_id=alq_8fcd508ea54018e175b4 priority_score=0.754; completed quantum pilot results already ingested
qreq_c8460cfb4e2580ca,mol_gewagyyqllzrrm-uhfffaoysa-n,FC(F)=C=C(F)C(F)(F)C(F)=C(F)F,FC(F)=C=C(F)C(F)(F)C(F)=C(F)F,xtb,semiempirical,GFN2-xTB,,gas_phase,completed,run_quantum,request only; build never fabricates quantum results; selected from active_learning_queue queue_entry_id=alq_1806153c591b1ac4592d priority_score=0.754; completed quantum pilot results already ingested
qreq_a57607b0e0918f88,mol_gkvfifcqtlrgsz-uhfffaoysa-n,FC(F)=C(N=CC(F)(F)F)C(F)(F)F,FC(F)=C(N=CC(F)(F)F)C(F)(F)F,xtb,semiempirical,GFN2-xTB,,gas_phase,completed,run_quantum,request only; build never fabricates quantum results; selected from active_learning_queue queue_entry_id=alq_512a17e7c61cc7b777ae priority_score=0.754; completed quantum pilot results already ingested
qreq_8b281d47dca443b4,mol_gvcuxnokyqgihh-uhfffaoysa-n,N#CSC(Cl)=C(C(Cl)=C(Cl)Cl)[N+](=O)[O-],N#CSC(Cl)=C(C(Cl)=C(Cl)Cl)[N+](=O)[O-],xtb,semiempirical,GFN2-xTB,,gas_phase,completed,run_quantum,request only; build never fabricates quantum results; selected from active_learning_queue queue_entry_id=alq_113fd4c03a37b0fffc74 priority_score=0.754; completed quantum pilot results already ingested
qreq_e9af6247b50ffe52,mol_iqpzpwjrpupxij-uhfffaoysa-n,O=C=C(C(F)(F)F)C(F)(F)C(F)(F)F,O=C=C(C(F)(F)F)C(F)(F)C(F)(F)F,xtb,semiempirical,GFN2-xTB,,gas_phase,completed,run_quantum,request only; build never fabricates quantum results; selected from active_learning_queue queue_entry_id=alq_1f70fd72794b7e7ae0a9 priority_score=0.754; completed quantum pilot results already ingested
qreq_9288ac71a5ad5567,mol_iyhwwirfhibtpc-uhfffaoysa-n,N#CSC(C(Cl)=C(Cl)Cl)=C(Cl)[N+](=O)[O-],N#CSC(C(Cl)=C(Cl)Cl)=C(Cl)[N+](=O)[O-],xtb,semiempirical,GFN2-xTB,,gas_phase,completed,run_quantum,request only; build never fabricates quantum results; selected from active_learning_queue queue_entry_id=alq_8b52029a0c5aa1b8250d priority_score=0.754; completed quantum pilot results already ingested
qreq_48341276fe42244a,mol_mjajbigftbtwrm-uhfffaoysa-n,FC(F)=C(SC(F)(F)F)SC(F)(F)F,FC(F)=C(SC(F)(F)F)SC(F)(F)F,xtb,semiempirical,GFN2-xTB,,gas_phase,completed,run_quantum,request only; build never fabricates quantum results; selected from active_learning_queue queue_entry_id=alq_4bceaaecf88bc3c1aff4 priority_score=0.754; completed quantum pilot results already ingested
qreq_b67bdbd080a9a14c,mol_onzyjsciskxofa-uhfffaoysa-n,FC(F)=C(F)C(F)=C(F)C(F)=C(Cl)Cl,FC(F)=C(F)C(F)=C(F)C(F)=C(Cl)Cl,xtb,semiempirical,GFN2-xTB,,gas_phase,completed,run_quantum,request only; build never fabricates quantum results; selected from active_learning_queue queue_entry_id=alq_ae33410fed0612fcd3a5 priority_score=0.754; completed quantum pilot results already ingested
qreq_837855a830d4b003,mol_zsumcljavfcpfl-uhfffaoysa-n,FC(F)=C(F)C(F)=C(F)C(F)=C(F)F,FC(F)=C(F)C(F)=C(F)C(F)=C(F)F,xtb,semiempirical,GFN2-xTB,,gas_phase,completed,run_quantum,request only; build never fabricates quantum results; selected from active_learning_queue queue_entry_id=alq_ef8137082b2baff494f2 priority_score=0.754; completed quantum pilot results already ingested
qreq_673048cb2883eca9,mol_bqcceodswkgsng-uhfffaoysa-n,FC(=C(F)C(F)(F)N(F)F)C(F)(F)F,FC(=C(F)C(F)(F)N(F)F)C(F)(F)F,xtb,semiempirical,GFN2-xTB,,gas_phase,completed,run_quantum,request only; build never fabricates quantum results; selected from active_learning_queue queue_entry_id=alq_5ecb213a578cc298613f priority_score=0.753667; completed quantum pilot results already ingested
qreq_e2dffca05e129c0e,mol_ccnzafsukukgpy-uhfffaoysa-n,FC(F)=C(N(F)C(F)(F)F)C(F)(F)F,FC(F)=C(N(F)C(F)(F)F)C(F)(F)F,xtb,semiempirical,GFN2-xTB,,gas_phase,completed,run_quantum,request only; build never fabricates quantum results; selected from active_learning_queue queue_entry_id=alq_d0e54a18eae244d87077 priority_score=0.753667; completed quantum pilot results already ingested
qreq_c2f87d760f967203,mol_ljewaldogmdosy-uhfffaoysa-n,FC(=C(C(F)(F)F)C(F)(F)F)N(F)F,FC(=C(C(F)(F)F)C(F)(F)F)N(F)F,xtb,semiempirical,GFN2-xTB,,gas_phase,completed,run_quantum,request only; build never fabricates quantum results; selected from active_learning_queue queue_entry_id=alq_3e70a74fbe21358721b3 priority_score=0.753667; completed quantum pilot results already ingested
qreq_8d7021c0d8bcbba1,mol_mxcjrhrwpxdzev-uhfffaoysa-n,FC(=C(F)C(F)(F)C(F)(F)F)N(F)F,FC(=C(F)C(F)(F)C(F)(F)F)N(F)F,xtb,semiempirical,GFN2-xTB,,gas_phase,completed,run_quantum,request only; build never fabricates quantum results; selected from active_learning_queue queue_entry_id=alq_f6fd2eaba9ab7a8d8879 priority_score=0.753667; completed quantum pilot results already ingested
