queue_entry_id,mol_id,campaign_id,model_version,acquisition_strategy,priority_score,uncertainty_score,novelty_score,feasibility_score,hard_constraint_status,recommended_next_action,payload_json,status,created_at,updated_at,expires_at,notes
alq_3aeb1687faa1676beada,mol_txeyqdlbpfqvaa-uhfffaoysa-n,v1_6_deterministic_gap_queue,v1.6.3-draft,uncertainty_sampling,0.371667,0.1,0.25,0.911111,passed,run_cycle,"{""coverage_tier"": ""B"", ""missing_properties"": [""cop_standard_cycle""], ""queue_scope"": ""promoted_gap"", ""r_number"": ""R-14"", ""score_components"": {""coverage_gap"": 0.1, ""feasibility"": 0.9111111111111111, ""novelty"": 0.25, ""performance"": 0.5, ""uncertainty"": 0.1}, ""score_weights"": {""coverage_gap"": 0.1, ""feasibility"": 0.15, ""novelty"": 0.2, ""performance"": 0.3, ""uncertainty"": 0.25}, ""seed_id"": ""seed_r14""}",proposed,,,,deterministic active-learning queue; does not mutate recommendations or model_ready
alq_8cdb39bca6c8815f6395,mol_swqjxjoglnczey-uhfffaoysa-n,v1_6_deterministic_gap_queue,v1.6.3-draft,uncertainty_sampling,0.362,0.2,0.05,0.88,passed,literature_search,"{""coverage_tier"": ""C"", ""missing_properties"": [""cop_standard_cycle"", ""gwp_100yr""], ""queue_scope"": ""promoted_gap"", ""r_number"": ""R-704"", ""score_components"": {""coverage_gap"": 0.2, ""feasibility"": 0.88, ""novelty"": 0.05, ""performance"": 0.5, ""uncertainty"": 0.2}, ""score_weights"": {""coverage_gap"": 0.1, ""feasibility"": 0.15, ""novelty"": 0.2, ""performance"": 0.3, ""uncertainty"": 0.25}, ""seed_id"": ""seed_helium""}",proposed,,,,deterministic active-learning queue; does not mutate recommendations or model_ready
alq_c94becf4dc46248c0345,mol_xkrfyhlgvusroy-uhfffaoysa-n,v1_6_deterministic_gap_queue,v1.6.3-draft,uncertainty_sampling,0.362,0.2,0.05,0.88,passed,literature_search,"{""coverage_tier"": ""C"", ""missing_properties"": [""cop_standard_cycle"", ""gwp_100yr""], ""queue_scope"": ""promoted_gap"", ""r_number"": ""R-740"", ""score_components"": {""coverage_gap"": 0.2, ""feasibility"": 0.88, ""novelty"": 0.05, ""performance"": 0.5, ""uncertainty"": 0.2}, ""score_weights"": {""coverage_gap"": 0.1, ""feasibility"": 0.15, ""novelty"": 0.2, ""performance"": 0.3, ""uncertainty"": 0.25}, ""seed_id"": ""seed_argon""}",proposed,,,,deterministic active-learning queue; does not mutate recommendations or model_ready
alq_9913b38f011e80babc5e,mol_ijgrmhoshxdmsa-uhfffaoysa-n,v1_6_deterministic_gap_queue,v1.6.3-draft,uncertainty_sampling,0.349667,0.1,0.1,0.964444,passed,run_cycle,"{""coverage_tier"": ""C"", ""missing_properties"": [""cop_standard_cycle""], ""queue_scope"": ""promoted_gap"", ""r_number"": ""R-728"", ""score_components"": {""coverage_gap"": 0.1, ""feasibility"": 0.9644444444444444, ""novelty"": 0.1, ""performance"": 0.5, ""uncertainty"": 0.1}, ""score_weights"": {""coverage_gap"": 0.1, ""feasibility"": 0.15, ""novelty"": 0.2, ""performance"": 0.3, ""uncertainty"": 0.25}, ""seed_id"": ""seed_nitrogen""}",proposed,,,,deterministic active-learning queue; does not mutate recommendations or model_ready
alq_44551a7f409bb3143970,mol_vnwktokethgbqd-uhfffaoysa-n,v1_6_deterministic_gap_queue,v1.6.3-draft,uncertainty_sampling,0.343667,0.1,0.05,0.991111,passed,run_cycle,"{""coverage_tier"": ""B"", ""missing_properties"": [""cop_standard_cycle""], ""queue_scope"": ""promoted_gap"", ""r_number"": ""R-50"", ""score_components"": {""coverage_gap"": 0.1, ""feasibility"": 0.991111111111111, ""novelty"": 0.05, ""performance"": 0.5, ""uncertainty"": 0.1}, ""score_weights"": {""coverage_gap"": 0.1, ""feasibility"": 0.15, ""novelty"": 0.2, ""performance"": 0.3, ""uncertainty"": 0.25}, ""seed_id"": ""seed_methane""}",proposed,,,,deterministic active-learning queue; does not mutate recommendations or model_ready
alq_09b0b723565d3ecba113,mol_ufhflcqgniynrp-uhfffaoysa-n,v1_6_deterministic_gap_queue,v1.6.3-draft,uncertainty_sampling,0.335,0.1,0.0,1.0,passed,run_cycle,"{""coverage_tier"": ""C"", ""missing_properties"": [""cop_standard_cycle""], ""queue_scope"": ""promoted_gap"", ""r_number"": ""R-702"", ""score_components"": {""coverage_gap"": 0.1, ""feasibility"": 1.0, ""novelty"": 0.0, ""performance"": 0.5, ""uncertainty"": 0.1}, ""score_weights"": {""coverage_gap"": 0.1, ""feasibility"": 0.15, ""novelty"": 0.2, ""performance"": 0.3, ""uncertainty"": 0.25}, ""seed_id"": ""seed_hydrogen""}",proposed,,,,deterministic active-learning queue; does not mutate recommendations or model_ready
alq_a106e327f4b499dad948,mol_curltugmzlyldi-uhfffaoysa-n,v1_6_deterministic_gap_queue,v1.6.3-draft,expected_improvement,0.276452,0.0,0.15,0.937778,passed,run_quantum,"{""coverage_tier"": ""A"", ""missing_properties"": [], ""queue_scope"": ""promoted_gap"", ""r_number"": ""R-744"", ""score_components"": {""coverage_gap"": 0.0, ""feasibility"": 0.9377777777777778, ""novelty"": 0.15, ""performance"": 0.35261865969451395, ""uncertainty"": 0.0}, ""score_weights"": {""coverage_gap"": 0.1, ""feasibility"": 0.15, ""novelty"": 0.2, ""performance"": 0.3, ""uncertainty"": 0.25}, ""seed_id"": ""anchor_r744""}",completed,,,,deterministic active-learning queue; does not mutate recommendations or model_ready; completed from quantum pilot results
alq_b0fe3cc52b51c230d565,mol_wmiykqltonqjes-uhfffaoysa-n,v1_6_deterministic_gap_queue,v1.6.3-draft,expected_improvement,0.270014,0.0,0.4,0.862222,passed,run_quantum,"{""coverage_tier"": ""B"", ""missing_properties"": [], ""queue_scope"": ""promoted_gap"", ""r_number"": ""R-116"", ""score_components"": {""coverage_gap"": 0.0, ""feasibility"": 0.8622222222222222, ""novelty"": 0.4, ""performance"": 0.20226790669409642, ""uncertainty"": 0.0}, ""score_weights"": {""coverage_gap"": 0.1, ""feasibility"": 0.15, ""novelty"": 0.2, ""performance"": 0.3, ""uncertainty"": 0.25}, ""seed_id"": ""seed_r116""}",completed,,,,deterministic active-learning queue; does not mutate recommendations or model_ready; completed from quantum pilot results
alq_cee07360b9eeb97bfbbe,mol_xpdwgbqvdmorpb-uhfffaoysa-n,v1_6_deterministic_gap_queue,v1.6.3-draft,expected_improvement,0.269077,0.0,0.2,0.931111,passed,run_quantum,"{""coverage_tier"": ""A"", ""missing_properties"": [], ""queue_scope"": ""promoted_gap"", ""r_number"": ""R-23"", ""score_components"": {""coverage_gap"": 0.0, ""feasibility"": 0.9311111111111111, ""novelty"": 0.2, ""performance"": 0.2980338924929651, ""uncertainty"": 0.0}, ""score_weights"": {""coverage_gap"": 0.1, ""feasibility"": 0.15, ""novelty"": 0.2, ""performance"": 0.3, ""uncertainty"": 0.25}, ""seed_id"": ""anchor_r23""}",completed,,,,deterministic active-learning queue; does not mutate recommendations or model_ready; completed from quantum pilot results
alq_f0dff55d8097615e9a35,mol_afypfacvudmoha-uhfffaoysa-n,v1_6_deterministic_gap_queue,v1.6.3-draft,expected_improvement,0.263113,0.0,0.25,0.911111,passed,run_quantum,"{""coverage_tier"": ""A"", ""missing_properties"": [], ""queue_scope"": ""promoted_gap"", ""r_number"": ""R-13"", ""score_components"": {""coverage_gap"": 0.0, ""feasibility"": 0.9111111111111111, ""novelty"": 0.25, ""performance"": 0.2548196153821129, ""uncertainty"": 0.0}, ""score_weights"": {""coverage_gap"": 0.1, ""feasibility"": 0.15, ""novelty"": 0.2, ""performance"": 0.3, ""uncertainty"": 0.25}, ""seed_id"": ""anchor_r13""}",completed,,,,deterministic active-learning queue; does not mutate recommendations or model_ready; completed from quantum pilot results
alq_466c46c4f873a9cd6760,mol_otmsdbzupauedd-uhfffaoysa-n,v1_6_deterministic_gap_queue,v1.6.3-draft,expected_improvement,0.251908,0.0,0.1,0.982222,passed,run_quantum,"{""coverage_tier"": ""B"", ""missing_properties"": [], ""queue_scope"": ""promoted_gap"", ""r_number"": ""R-170"", ""score_components"": {""coverage_gap"": 0.0, ""feasibility"": 0.9822222222222222, ""novelty"": 0.1, ""performance"": 0.2819148684886161, ""uncertainty"": 0.0}, ""score_weights"": {""coverage_gap"": 0.1, ""feasibility"": 0.15, ""novelty"": 0.2, ""performance"": 0.3, ""uncertainty"": 0.25}, ""seed_id"": ""seed_ethane""}",completed,,,,deterministic active-learning queue; does not mutate recommendations or model_ready; completed from quantum pilot results
alq_5b90c0624c6c54c9840b,mol_cpaqqpjfmvgxbq-uhfffaoysa-n,v1_6_deterministic_gap_queue,v1.6.3-draft,expected_improvement,0.762,1.0,0.75,0.746667,passed,run_quantum,"{""coverage_tier"": ""D"", ""missing_properties"": [""ashrae_safety"", ""boiling_point_c"", ""cop_standard_cycle"", ""critical_pressure_mpa"", ""critical_temp_c"", ""gwp_100yr"", ""odp"", ""thermal_conductivity_liquid_wmk"", ""toxicity_class"", ""viscosity_liquid_pas""], ""queue_scope"": ""tier_d_candidate"", ""r_number"": """", ""score_components"": {""coverage_gap"": 1.0, ""feasibility"": 0.7466666666666667, ""novelty"": 0.75, ""performance"": 0.5, ""uncertainty"": 1.0}, ""score_weights"": {""coverage_gap"": 0.1, ""feasibility"": 0.15, ""novelty"": 0.2, ""performance"": 0.3, ""uncertainty"": 0.25}, ""seed_id"": ""tierd_pubchem_88954""}",completed,,,,deterministic active-learning queue; does not mutate recommendations or model_ready; completed from quantum pilot results
alq_5ab4c1f794b8f96b1e7e,mol_dadafcfjdztokm-uhfffaoysa-n,v1_6_deterministic_gap_queue,v1.6.3-draft,expected_improvement,0.762,1.0,0.75,0.746667,passed,run_quantum,"{""coverage_tier"": ""D"", ""missing_properties"": [""ashrae_safety"", ""boiling_point_c"", ""cop_standard_cycle"", ""critical_pressure_mpa"", ""critical_temp_c"", ""gwp_100yr"", ""odp"", ""thermal_conductivity_liquid_wmk"", ""toxicity_class"", ""viscosity_liquid_pas""], ""queue_scope"": ""tier_d_candidate"", ""r_number"": """", ""score_components"": {""coverage_gap"": 1.0, ""feasibility"": 0.7466666666666667, ""novelty"": 0.75, ""performance"": 0.5, ""uncertainty"": 1.0}, ""score_weights"": {""coverage_gap"": 0.1, ""feasibility"": 0.15, ""novelty"": 0.2, ""performance"": 0.3, ""uncertainty"": 0.25}, ""seed_id"": ""tierd_pubchem_86016883""}",completed,,,,deterministic active-learning queue; does not mutate recommendations or model_ready; completed from quantum pilot results
alq_a745128e4e2cf6497193,mol_dpdkqdlrcniclt-uhfffaoysa-n,v1_6_deterministic_gap_queue,v1.6.3-draft,expected_improvement,0.762,1.0,0.75,0.746667,passed,run_quantum,"{""coverage_tier"": ""D"", ""missing_properties"": [""ashrae_safety"", ""boiling_point_c"", ""cop_standard_cycle"", ""critical_pressure_mpa"", ""critical_temp_c"", ""gwp_100yr"", ""odp"", ""thermal_conductivity_liquid_wmk"", ""toxicity_class"", ""viscosity_liquid_pas""], ""queue_scope"": ""tier_d_candidate"", ""r_number"": """", ""score_components"": {""coverage_gap"": 1.0, ""feasibility"": 0.7466666666666667, ""novelty"": 0.75, ""performance"": 0.5, ""uncertainty"": 1.0}, ""score_weights"": {""coverage_gap"": 0.1, ""feasibility"": 0.15, ""novelty"": 0.2, ""performance"": 0.3, ""uncertainty"": 0.25}, ""seed_id"": ""tierd_pubchem_22460447""}",completed,,,,deterministic active-learning queue; does not mutate recommendations or model_ready; completed from quantum pilot results
alq_61b4abf3fc897bb05dca,mol_fjyzhzfnobisbm-uhfffaoysa-n,v1_6_deterministic_gap_queue,v1.6.3-draft,expected_improvement,0.762,1.0,0.75,0.746667,passed,run_quantum,"{""coverage_tier"": ""D"", ""missing_properties"": [""ashrae_safety"", ""boiling_point_c"", ""cop_standard_cycle"", ""critical_pressure_mpa"", ""critical_temp_c"", ""gwp_100yr"", ""odp"", ""thermal_conductivity_liquid_wmk"", ""toxicity_class"", ""viscosity_liquid_pas""], ""queue_scope"": ""tier_d_candidate"", ""r_number"": """", ""score_components"": {""coverage_gap"": 1.0, ""feasibility"": 0.7466666666666667, ""novelty"": 0.75, ""performance"": 0.5, ""uncertainty"": 1.0}, ""score_weights"": {""coverage_gap"": 0.1, ""feasibility"": 0.15, ""novelty"": 0.2, ""performance"": 0.3, ""uncertainty"": 0.25}, ""seed_id"": ""tierd_pubchem_139658634""}",completed,,,,deterministic active-learning queue; does not mutate recommendations or model_ready; completed from quantum pilot results
alq_a64ccfa3d90fd39eb507,mol_igeqaibreracmg-uhfffaoysa-n,v1_6_deterministic_gap_queue,v1.6.3-draft,expected_improvement,0.762,1.0,0.75,0.746667,passed,run_quantum,"{""coverage_tier"": ""D"", ""missing_properties"": [""ashrae_safety"", ""boiling_point_c"", ""cop_standard_cycle"", ""critical_pressure_mpa"", ""critical_temp_c"", ""gwp_100yr"", ""odp"", ""thermal_conductivity_liquid_wmk"", ""toxicity_class"", ""viscosity_liquid_pas""], ""queue_scope"": ""tier_d_candidate"", ""r_number"": """", ""score_components"": {""coverage_gap"": 1.0, ""feasibility"": 0.7466666666666667, ""novelty"": 0.75, ""performance"": 0.5, ""uncertainty"": 1.0}, ""score_weights"": {""coverage_gap"": 0.1, ""feasibility"": 0.15, ""novelty"": 0.2, ""performance"": 0.3, ""uncertainty"": 0.25}, ""seed_id"": ""tierd_pubchem_12755324""}",completed,,,,deterministic active-learning queue; does not mutate recommendations or model_ready; completed from quantum pilot results
alq_95dd441fa5c134ecc1e3,mol_jizmlwvhihlksr-uhfffaoysa-n,v1_6_deterministic_gap_queue,v1.6.3-draft,expected_improvement,0.762,1.0,0.75,0.746667,passed,run_quantum,"{""coverage_tier"": ""D"", ""missing_properties"": [""ashrae_safety"", ""boiling_point_c"", ""cop_standard_cycle"", ""critical_pressure_mpa"", ""critical_temp_c"", ""gwp_100yr"", ""odp"", ""thermal_conductivity_liquid_wmk"", ""toxicity_class"", ""viscosity_liquid_pas""], ""queue_scope"": ""tier_d_candidate"", ""r_number"": """", ""score_components"": {""coverage_gap"": 1.0, ""feasibility"": 0.7466666666666667, ""novelty"": 0.75, ""performance"": 0.5, ""uncertainty"": 1.0}, ""score_weights"": {""coverage_gap"": 0.1, ""feasibility"": 0.15, ""novelty"": 0.2, ""performance"": 0.3, ""uncertainty"": 0.25}, ""seed_id"": ""tierd_pubchem_129810895""}",completed,,,,deterministic active-learning queue; does not mutate recommendations or model_ready; completed from quantum pilot results
alq_6e3a099904c67384aa44,mol_kgrarcnbjfqndy-uhfffaoysa-n,v1_6_deterministic_gap_queue,v1.6.3-draft,expected_improvement,0.762,1.0,0.75,0.746667,passed,run_quantum,"{""coverage_tier"": ""D"", ""missing_properties"": [""ashrae_safety"", ""boiling_point_c"", ""cop_standard_cycle"", ""critical_pressure_mpa"", ""critical_temp_c"", ""gwp_100yr"", ""odp"", ""thermal_conductivity_liquid_wmk"", ""toxicity_class"", ""viscosity_liquid_pas""], ""queue_scope"": ""tier_d_candidate"", ""r_number"": """", ""score_components"": {""coverage_gap"": 1.0, ""feasibility"": 0.7466666666666667, ""novelty"": 0.75, ""performance"": 0.5, ""uncertainty"": 1.0}, ""score_weights"": {""coverage_gap"": 0.1, ""feasibility"": 0.15, ""novelty"": 0.2, ""performance"": 0.3, ""uncertainty"": 0.25}, ""seed_id"": ""tierd_pubchem_139602827""}",completed,,,,deterministic active-learning queue; does not mutate recommendations or model_ready; completed from quantum pilot results
alq_552ebdb900a9ca79df89,mol_myynqantdzxcad-uhfffaoysa-n,v1_6_deterministic_gap_queue,v1.6.3-draft,expected_improvement,0.762,1.0,0.75,0.746667,passed,run_quantum,"{""coverage_tier"": ""D"", ""missing_properties"": [""ashrae_safety"", ""boiling_point_c"", ""cop_standard_cycle"", ""critical_pressure_mpa"", ""critical_temp_c"", ""gwp_100yr"", ""odp"", ""thermal_conductivity_liquid_wmk"", ""toxicity_class"", ""viscosity_liquid_pas""], ""queue_scope"": ""tier_d_candidate"", ""r_number"": """", ""score_components"": {""coverage_gap"": 1.0, ""feasibility"": 0.7466666666666667, ""novelty"": 0.75, ""performance"": 0.5, ""uncertainty"": 1.0}, ""score_weights"": {""coverage_gap"": 0.1, ""feasibility"": 0.15, ""novelty"": 0.2, ""performance"": 0.3, ""uncertainty"": 0.25}, ""seed_id"": ""tierd_pubchem_11109347""}",completed,,,,deterministic active-learning queue; does not mutate recommendations or model_ready; completed from quantum pilot results
alq_83fff0939135eb2025a7,mol_pbwhqpohaddefu-uhfffaoysa-n,v1_6_deterministic_gap_queue,v1.6.3-draft,expected_improvement,0.762,1.0,0.75,0.746667,passed,run_quantum,"{""coverage_tier"": ""D"", ""missing_properties"": [""ashrae_safety"", ""boiling_point_c"", ""cop_standard_cycle"", ""critical_pressure_mpa"", ""critical_temp_c"", ""gwp_100yr"", ""odp"", ""thermal_conductivity_liquid_wmk"", ""toxicity_class"", ""viscosity_liquid_pas""], ""queue_scope"": ""tier_d_candidate"", ""r_number"": """", ""score_components"": {""coverage_gap"": 1.0, ""feasibility"": 0.7466666666666667, ""novelty"": 0.75, ""performance"": 0.5, ""uncertainty"": 1.0}, ""score_weights"": {""coverage_gap"": 0.1, ""feasibility"": 0.15, ""novelty"": 0.2, ""performance"": 0.3, ""uncertainty"": 0.25}, ""seed_id"": ""tierd_pubchem_78996""}",completed,,,,deterministic active-learning queue; does not mutate recommendations or model_ready; completed from quantum pilot results
alq_00eff3ab6004630b2a58,mol_ptzotzxeunfykg-uhfffaoysa-n,v1_6_deterministic_gap_queue,v1.6.3-draft,expected_improvement,0.762,1.0,0.75,0.746667,passed,run_quantum,"{""coverage_tier"": ""D"", ""missing_properties"": [""ashrae_safety"", ""boiling_point_c"", ""cop_standard_cycle"", ""critical_pressure_mpa"", ""critical_temp_c"", ""gwp_100yr"", ""odp"", ""thermal_conductivity_liquid_wmk"", ""toxicity_class"", ""viscosity_liquid_pas""], ""queue_scope"": ""tier_d_candidate"", ""r_number"": """", ""score_components"": {""coverage_gap"": 1.0, ""feasibility"": 0.7466666666666667, ""novelty"": 0.75, ""performance"": 0.5, ""uncertainty"": 1.0}, ""score_weights"": {""coverage_gap"": 0.1, ""feasibility"": 0.15, ""novelty"": 0.2, ""performance"": 0.3, ""uncertainty"": 0.25}, ""seed_id"": ""tierd_pubchem_12576087""}",completed,,,,deterministic active-learning queue; does not mutate recommendations or model_ready; completed from quantum pilot results
alq_d251ba42637cf89db421,mol_qtmuescbcjtsib-uhfffaoysa-n,v1_6_deterministic_gap_queue,v1.6.3-draft,expected_improvement,0.762,1.0,0.75,0.746667,passed,run_quantum,"{""coverage_tier"": ""D"", ""missing_properties"": [""ashrae_safety"", ""boiling_point_c"", ""cop_standard_cycle"", ""critical_pressure_mpa"", ""critical_temp_c"", ""gwp_100yr"", ""odp"", ""thermal_conductivity_liquid_wmk"", ""toxicity_class"", ""viscosity_liquid_pas""], ""queue_scope"": ""tier_d_candidate"", ""r_number"": """", ""score_components"": {""coverage_gap"": 1.0, ""feasibility"": 0.7466666666666667, ""novelty"": 0.75, ""performance"": 0.5, ""uncertainty"": 1.0}, ""score_weights"": {""coverage_gap"": 0.1, ""feasibility"": 0.15, ""novelty"": 0.2, ""performance"": 0.3, ""uncertainty"": 0.25}, ""seed_id"": ""tierd_pubchem_54246297""}",completed,,,,deterministic active-learning queue; does not mutate recommendations or model_ready; completed from quantum pilot results
alq_fc30d6aff93d2cba5823,mol_scwitvdatbovov-uhfffaoysa-n,v1_6_deterministic_gap_queue,v1.6.3-draft,expected_improvement,0.762,1.0,0.75,0.746667,passed,run_quantum,"{""coverage_tier"": ""D"", ""missing_properties"": [""ashrae_safety"", ""boiling_point_c"", ""cop_standard_cycle"", ""critical_pressure_mpa"", ""critical_temp_c"", ""gwp_100yr"", ""odp"", ""thermal_conductivity_liquid_wmk"", ""toxicity_class"", ""viscosity_liquid_pas""], ""queue_scope"": ""tier_d_candidate"", ""r_number"": """", ""score_components"": {""coverage_gap"": 1.0, ""feasibility"": 0.7466666666666667, ""novelty"": 0.75, ""performance"": 0.5, ""uncertainty"": 1.0}, ""score_weights"": {""coverage_gap"": 0.1, ""feasibility"": 0.15, ""novelty"": 0.2, ""performance"": 0.3, ""uncertainty"": 0.25}, ""seed_id"": ""tierd_pubchem_135368730""}",completed,,,,deterministic active-learning queue; does not mutate recommendations or model_ready; completed from quantum pilot results
